image,dataset_name,question_type,method,image_width,image_height,num_craft_boxes,num_boundary_patches,intersection_pixels,union_pixels,boundary_pixels,text_pixels,iou,text_coverage
3070,WTW,cognition VQA en,Fixed,336,336,22,57,1425.0,25142.0,11172,15395,0.05667806857051945,0.09256252029879831
3070,WTW,cognition VQA en,PruneSID,336,336,22,57,4396.0,22171.0,11172,15395,0.19827702855080961,0.28554725560246835
3071,movie_poster,cognition VQA en,DRIP,336,336,5,59,502.0,17009.0,11564,5947,0.029513786818743018,0.08441230872708928
3071,movie_poster,cognition VQA en,Fixed,336,336,5,57,646.0,16473.0,11172,5947,0.0392156862745098,0.10862619808306709
3071,movie_poster,cognition VQA en,PruneSID,336,336,5,57,1194.0,15925.0,11172,5947,0.07497645211930926,0.20077349924331594
3072,RICO,cognition VQA en,DRIP,336,336,5,58,2933.0,16618.0,11368,8183,0.17649536647009267,0.358426005132592
3072,RICO,cognition VQA en,Fixed,336,336,5,57,637.0,18718.0,11172,8183,0.034031413612565446,0.07784431137724551
3072,RICO,cognition VQA en,PruneSID,336,336,5,57,2234.0,17121.0,11172,8183,0.13048303253314641,0.2730050103873885
3073,movie_poster,cognition VQA en,DRIP,336,336,2,59,4642.0,17798.0,11564,10876,0.26081582200247216,0.42681132769400515
3073,movie_poster,cognition VQA en,Fixed,336,336,2,57,980.0,21068.0,11172,10876,0.04651604328839947,0.09010665685913939
3073,movie_poster,cognition VQA en,PruneSID,336,336,2,57,1970.0,20078.0,11172,10876,0.09811734236477737,0.1811327694005149
3074,website_screenshot,cognition VQA en,DRIP,336,336,35,58,4215.0,37517.0,11368,30364,0.11234906842231522,0.13881570280595443
3074,website_screenshot,cognition VQA en,Fixed,336,336,35,57,2713.0,38823.0,11172,30364,0.06988125595652062,0.0893492293505467
3074,website_screenshot,cognition VQA en,PruneSID,336,336,35,57,5840.0,35696.0,11172,30364,0.1636037651277454,0.192333025951785
3075,movie_poster,cognition VQA en,DRIP,336,336,7,59,1932.0,16180.0,11564,6548,0.11940667490729295,0.2950519242516799
3075,movie_poster,cognition VQA en,Fixed,336,336,7,57,593.0,17127.0,11172,6548,0.034623693583231155,0.0905620036652413
3075,movie_poster,cognition VQA en,PruneSID,336,336,7,57,1191.0,16529.0,11172,6548,0.07205517575170911,0.18188759926695175
3076,InfoQA,cognition VQA en,DRIP,336,336,23,59,4179.0,34675.0,11564,27290,0.12051910598413842,0.15313301575668742
3076,InfoQA,cognition VQA en,Fixed,336,336,23,57,2614.0,35848.0,11172,27290,0.07291899129658558,0.09578600219860754
3076,InfoQA,cognition VQA en,PruneSID,336,336,23,57,4909.0,33553.0,11172,27290,0.14630584448484488,0.17988274093074386
3077,PubTabnet,cognition VQA en,DRIP,336,336,12,58,4177.0,65071.0,11368,57880,0.06419142167785957,0.07216655148583276
3077,PubTabnet,cognition VQA en,Fixed,336,336,12,57,5544.0,63508.0,11172,57880,0.08729608868174088,0.0957843814789219
3077,PubTabnet,cognition VQA en,PruneSID,336,336,12,57,7770.0,61282.0,11172,57880,0.12679090108025196,0.1342432619212163
3078,STVQA,cognition VQA en,DRIP,336,336,2,59,1476.0,12038.0,11564,1950,0.1226117295231766,0.7569230769230769
3078,STVQA,cognition VQA en,Fixed,336,336,2,57,210.0,12912.0,11172,1950,0.016263940520446097,0.1076923076923077
3078,STVQA,cognition VQA en,PruneSID,336,336,2,57,663.0,12459.0,11172,1950,0.05321454370334698,0.34
3079,Captured Doc,cognition VQA en,DRIP,336,336,64,59,2600.0,36299.0,11564,27335,0.07162731755695749,0.09511615145417962
3079,Captured Doc,cognition VQA en,Fixed,336,336,64,57,2498.0,36009.0,11172,27335,0.06937154600238829,0.09138467166636181
3079,Captured Doc,cognition VQA en,PruneSID,336,336,64,57,6085.0,32422.0,11172,27335,0.1876812041206588,0.222608377537955
3080,ocrVQA,cognition VQA en,DRIP,336,336,3,59,3742.0,15787.0,11564,7965,0.23703046810667006,0.4698053986189579
3080,ocrVQA,cognition VQA en,Fixed,336,336,3,57,762.0,18375.0,11172,7965,0.04146938775510204,0.09566854990583804
3080,ocrVQA,cognition VQA en,PruneSID,336,336,3,57,1980.0,17157.0,11172,7965,0.11540479104738591,0.24858757062146894
3081,ocrVQA,cognition VQA en,DRIP,336,336,1,59,1328.0,12236.0,11564,2000,0.10853220006538085,0.664
3081,ocrVQA,cognition VQA en,Fixed,336,336,1,57,224.0,12948.0,11172,2000,0.017299969107198023,0.112
3081,ocrVQA,cognition VQA en,PruneSID,336,336,1,57,588.0,12584.0,11172,2000,0.04672600127145582,0.294
3082,DocVQA,cognition VQA en,DRIP,336,336,30,58,5047.0,69293.0,11368,62972,0.0728356399636327,0.08014673188083593
3082,DocVQA,cognition VQA en,Fixed,336,336,30,57,6016.0,68128.0,11172,62972,0.08830436824800376,0.09553452328018802
3082,DocVQA,cognition VQA en,PruneSID,336,336,30,57,9242.0,64902.0,11172,62972,0.14239930972851375,0.14676364098329417
3083,RICO,cognition VQA en,DRIP,336,336,11,59,1295.0,17552.0,11564,7283,0.07378076572470374,0.17781134148015929
3083,RICO,cognition VQA en,Fixed,336,336,11,57,619.0,17836.0,11172,7283,0.03470509082753981,0.08499244816696416
3083,RICO,cognition VQA en,PruneSID,336,336,11,57,2825.0,15630.0,11172,7283,0.18074216250799743,0.3878896059316216
3084,ocrVQA,cognition VQA en,DRIP,336,336,1,59,6146.0,23733.0,11564,18315,0.258964311296507,0.3355719355719356
3084,ocrVQA,cognition VQA en,Fixed,336,336,1,57,1851.0,27636.0,11172,18315,0.06697785497177594,0.10106470106470107
3084,ocrVQA,cognition VQA en,PruneSID,336,336,1,57,1946.0,27541.0,11172,18315,0.07065829127482662,0.10625170625170625
3085,WTW,cognition VQA en,DRIP,336,336,28,59,1730.0,38636.0,11564,28802,0.04477689201780723,0.06006527324491355
3085,WTW,cognition VQA en,Fixed,336,336,28,57,2957.0,37017.0,11172,28802,0.07988221627900695,0.10266648149434067
3085,WTW,cognition VQA en,PruneSID,336,336,28,57,5798.0,34176.0,11172,28802,0.1696512172284644,0.20130546489827095
3086,WTW,cognition VQA en,DRIP,336,336,3,59,275.0,13000.0,11564,1711,0.021153846153846155,0.16072472238457042
3086,WTW,cognition VQA en,Fixed,336,336,3,57,201.0,12682.0,11172,1711,0.015849235136413814,0.11747516072472239
3086,WTW,cognition VQA en,PruneSID,336,336,3,57,872.0,12011.0,11172,1711,0.07260011655982017,0.5096434833430742
3087,STVQA,cognition VQA en,DRIP,336,336,2,59,2478.0,17579.0,11564,8493,0.1409636498094317,0.2917696926880961
3087,STVQA,cognition VQA en,Fixed,336,336,2,57,868.0,18797.0,11172,8493,0.046177581528967386,0.10220181325797716
3087,STVQA,cognition VQA en,PruneSID,336,336,2,57,2036.0,17629.0,11172,8493,0.11549151965511373,0.23972683386318144
3088,ocrVQA,cognition VQA en,DRIP,336,336,29,59,7160.0,51633.0,11564,47229,0.13867100497743692,0.15160177009887993
3088,ocrVQA,cognition VQA en,Fixed,336,336,29,57,4309.0,54092.0,11172,47229,0.07966057827405161,0.09123631666984268
3088,ocrVQA,cognition VQA en,PruneSID,336,336,29,57,5981.0,52420.0,11172,47229,0.114097672644029,0.12663829426835208
3089,publaynet,cognition VQA en,DRIP,336,336,1,59,196.0,14063.0,11564,2695,0.013937282229965157,0.07272727272727272
3089,publaynet,cognition VQA en,Fixed,336,336,1,57,322.0,13545.0,11172,2695,0.023772609819121448,0.11948051948051948
3089,publaynet,cognition VQA en,PruneSID,336,336,1,57,24.0,13843.0,11172,2695,0.001733728238098678,0.008905380333951763
3090,movie_poster,cognition VQA en,DRIP,336,336,1,59,6482.0,28737.0,11564,23655,0.22556286320771132,0.27402240541111816
3090,movie_poster,cognition VQA en,Fixed,336,336,1,57,2289.0,32538.0,11172,23655,0.0703485155817813,0.09676601141407737
3090,movie_poster,cognition VQA en,PruneSID,336,336,1,57,2212.0,32615.0,11172,23655,0.06782155449946344,0.09351088564785458
3091,movie_poster,cognition VQA en,DRIP,336,336,4,59,4388.0,17766.0,11564,10590,0.24698862996735338,0.41435316336166195
3091,movie_poster,cognition VQA en,Fixed,336,336,4,57,926.0,20836.0,11172,10590,0.04444231138414283,0.0874409820585458
3091,movie_poster,cognition VQA en,PruneSID,336,336,4,57,2591.0,19171.0,11172,10590,0.13515205257941681,0.24466477809254014
3092,movie_poster,cognition VQA en,DRIP,336,336,11,59,5945.0,24860.0,11564,19241,0.23913917940466614,0.3089756249675173
3092,movie_poster,cognition VQA en,Fixed,336,336,11,57,1889.0,28524.0,11172,19241,0.06622493338942645,0.09817577049009926
3092,movie_poster,cognition VQA en,PruneSID,336,336,11,57,4531.0,25882.0,11172,19241,0.17506375086933004,0.23548672106439375
3093,WTW,cognition VQA en,DRIP,336,336,42,59,3910.0,40442.0,11564,32788,0.09668166757331487,0.1192509454678541
3093,WTW,cognition VQA en,Fixed,336,336,42,57,3428.0,40532.0,11172,32788,0.08457515049837165,0.10455044528486032
3093,WTW,cognition VQA en,PruneSID,336,336,42,57,5806.0,38154.0,11172,32788,0.15217277349688105,0.17707697938270098
3094,laion-llavar,cognition VQA en,DRIP,336,336,3,59,7553.0,40111.0,11564,36100,0.1883024606716362,0.20922437673130193
3094,laion-llavar,cognition VQA en,Fixed,336,336,3,57,3556.0,43716.0,11172,36100,0.08134321529874645,0.09850415512465374
3094,laion-llavar,cognition VQA en,PruneSID,336,336,3,57,2620.0,44652.0,11172,36100,0.05867598315864911,0.07257617728531857
3095,RICO,cognition VQA en,DRIP,336,336,37,59,3059.0,30057.0,11564,21552,0.10177329740160362,0.14193578322197475
3095,RICO,cognition VQA en,Fixed,336,336,37,57,2076.0,30648.0,11172,21552,0.06773688332028191,0.09632516703786191
3095,RICO,cognition VQA en,PruneSID,336,336,37,57,4717.0,28007.0,11172,21552,0.1684221801692434,0.218865998515219
3096,laion-llavar,cognition VQA en,DRIP,336,336,14,59,4379.0,22468.0,11564,15283,0.19489941249777462,0.286527514231499
3096,laion-llavar,cognition VQA en,Fixed,336,336,14,57,1272.0,25183.0,11172,15283,0.050510264861215896,0.08322973238238565
3096,laion-llavar,cognition VQA en,PruneSID,336,336,14,57,3386.0,23069.0,11172,15283,0.1467770601239759,0.22155335994241968
3097,RICO,cognition VQA en,DRIP,336,336,168,58,6808.0,97657.0,11368,93097,0.06971338460120627,0.07312802775599643
3097,RICO,cognition VQA en,Fixed,336,336,168,57,9075.0,95194.0,11172,93097,0.09533163854864803,0.09747897354372322
3097,RICO,cognition VQA en,PruneSID,336,336,168,57,9704.0,94565.0,11172,93097,0.10261724739597103,0.10423536741248375
3098,WTQ,cognition VQA en,DRIP,336,336,106,58,4379.0,51120.0,11368,44131,0.08566118935837246,0.09922730053703746
3098,WTQ,cognition VQA en,Fixed,336,336,106,57,4138.0,51165.0,11172,44131,0.08087559855369882,0.0937662867372142
3098,WTQ,cognition VQA en,PruneSID,336,336,106,57,6778.0,48525.0,11172,44131,0.13968057702215353,0.15358818064399174
3099,publaynet,cognition VQA en,DRIP,336,336,0,58,,,11368,0,,
3099,publaynet,cognition VQA en,Fixed,336,336,0,57,,,11172,0,,
3099,publaynet,cognition VQA en,PruneSID,336,336,0,57,,,11172,0,,
3100,Captured Doc,cognition VQA en,DRIP,336,336,1,59,818.0,12684.0,11564,1938,0.06449069694102806,0.42208462332301344
3100,Captured Doc,cognition VQA en,Fixed,336,336,1,57,188.0,12922.0,11172,1938,0.0145488314502399,0.09700722394220847
3100,Captured Doc,cognition VQA en,PruneSID,336,336,1,57,735.0,12375.0,11172,1938,0.059393939393939395,0.37925696594427244
3101,RICO,cognition VQA en,DRIP,336,336,64,59,5457.0,42118.0,11564,36011,0.12956455672159173,0.15153703035183694
3101,RICO,cognition VQA en,Fixed,336,336,64,57,3690.0,43493.0,11172,36011,0.08484123882004001,0.10246869012246258
3101,RICO,cognition VQA en,PruneSID,336,336,64,57,7682.0,39501.0,11172,36011,0.19447608921293133,0.21332370664519174
3102,STVQA,cognition VQA en,DRIP,336,336,2,59,2447.0,12012.0,11564,2895,0.20371295371295373,0.8452504317789292
3102,STVQA,cognition VQA en,Fixed,336,336,2,57,261.0,13806.0,11172,2895,0.018904823989569754,0.09015544041450778
3102,STVQA,cognition VQA en,PruneSID,336,336,2,57,1458.0,12609.0,11172,2895,0.11563169164882227,0.5036269430051813
3103,textVQA,cognition VQA en,DRIP,336,336,6,59,1942.0,14906.0,11564,5284,0.1302831074735006,0.3675246025738077
3103,textVQA,cognition VQA en,Fixed,336,336,6,57,533.0,15923.0,11172,5284,0.03347359165986309,0.10087055261165784
3103,textVQA,cognition VQA en,PruneSID,336,336,6,57,836.0,15620.0,11172,5284,0.05352112676056338,0.15821347464042393
3104,websrc,cognition VQA en,DRIP,336,336,45,59,3548.0,38130.0,11564,30114,0.09305009179124049,0.11781895463903833
3104,websrc,cognition VQA en,Fixed,336,336,45,57,2865.0,38421.0,11172,30114,0.07456859529944562,0.09513847379956167
3104,websrc,cognition VQA en,PruneSID,336,336,45,57,6285.0,35001.0,11172,30114,0.1795662981057684,0.20870691372783423
3105,RICO,cognition VQA en,DRIP,336,336,14,59,3112.0,17885.0,11564,9433,0.1740005591277607,0.3299056503763384
3105,RICO,cognition VQA en,Fixed,336,336,14,57,740.0,19865.0,11172,9433,0.0372514472690662,0.07844800169617301
3105,RICO,cognition VQA en,PruneSID,336,336,14,57,4077.0,16528.0,11172,9433,0.24667231364956438,0.4322060850206721
3106,movie_poster,cognition VQA en,DRIP,336,336,5,59,3430.0,20968.0,11564,12834,0.16358260206028233,0.2672588436964314
3106,movie_poster,cognition VQA en,Fixed,336,336,5,57,1232.0,22774.0,11172,12834,0.05409677702643365,0.09599501324606514
3106,movie_poster,cognition VQA en,PruneSID,336,336,5,57,4116.0,19890.0,11172,12834,0.20693815987933634,0.32071061243571763
3107,Captured Doc,cognition VQA en,DRIP,336,336,19,58,2102.0,24255.0,11368,14989,0.08666254380540095,0.14023617319367537
3107,Captured Doc,cognition VQA en,Fixed,336,336,19,57,1311.0,24850.0,11172,14989,0.05275653923541247,0.08746414036960437
3107,Captured Doc,cognition VQA en,PruneSID,336,336,19,57,4525.0,21636.0,11172,14989,0.20914217045664632,0.30188805123757423
3108,movie_poster,cognition VQA en,DRIP,336,336,12,59,7464.0,39481.0,11564,35381,0.18905296218434184,0.21096068511347899
3108,movie_poster,cognition VQA en,Fixed,336,336,12,57,3373.0,43180.0,11172,35381,0.07811486799444187,0.09533365365591702
3108,movie_poster,cognition VQA en,PruneSID,336,336,12,57,5723.0,40830.0,11172,35381,0.14016654420769042,0.16175348350809757
3109,InfoQA,cognition VQA en,DRIP,336,336,32,59,4210.0,28614.0,11564,21260,0.1471307751450339,0.19802445907808092
3109,InfoQA,cognition VQA en,Fixed,336,336,32,57,2492.0,29940.0,11172,21260,0.08323313293253173,0.11721542803386642
3109,InfoQA,cognition VQA en,PruneSID,336,336,32,57,5424.0,27008.0,11172,21260,0.20082938388625593,0.2551269990592662
3110,movie_poster,cognition VQA en,DRIP,336,336,8,59,1154.0,14783.0,11564,4373,0.07806263951836569,0.2638920649439744
3110,movie_poster,cognition VQA en,Fixed,336,336,8,57,294.0,15251.0,11172,4373,0.01927742443118484,0.06723073404985136
3110,movie_poster,cognition VQA en,PruneSID,336,336,8,57,1905.0,13640.0,11172,4373,0.13966275659824046,0.4356277155270981
3111,RICO,cognition VQA en,DRIP,336,336,50,58,3135.0,42031.0,11368,33798,0.07458780423972781,0.09275696786792118
3111,RICO,cognition VQA en,Fixed,336,336,50,57,3013.0,41957.0,11172,33798,0.07181161665514693,0.08914728682170543
3111,RICO,cognition VQA en,PruneSID,336,336,50,57,7736.0,37234.0,11172,33798,0.20776709459096523,0.22888928338954967
3112,InfoQA,cognition VQA en,DRIP,336,336,24,59,5034.0,29763.0,11564,23233,0.16913617578873097,0.21667455774114405
3112,InfoQA,cognition VQA en,Fixed,336,336,24,57,2905.0,31500.0,11172,23233,0.09222222222222222,0.1250376619463694
3112,InfoQA,cognition VQA en,PruneSID,336,336,24,57,5117.0,29288.0,11172,23233,0.1747131931166348,0.2202470623681832
3113,RVL_CDIP,cognition VQA en,DRIP,336,336,20,59,3140.0,29904.0,11564,21480,0.10500267522739433,0.14618249534450653
3113,RVL_CDIP,cognition VQA en,Fixed,336,336,20,57,2116.0,30536.0,11172,21480,0.06929525805606497,0.09851024208566107
3113,RVL_CDIP,cognition VQA en,PruneSID,336,336,20,57,4712.0,27940.0,11172,21480,0.1686471009305655,0.21936685288640595
3114,ocrVQA,cognition VQA en,DRIP,336,336,22,59,5862.0,50966.0,11564,45264,0.11501785504061532,0.1295068928950159
3114,ocrVQA,cognition VQA en,Fixed,336,336,22,57,4179.0,52257.0,11172,45264,0.07997014754004249,0.09232502651113468
3114,ocrVQA,cognition VQA en,PruneSID,336,336,22,57,5909.0,50527.0,11172,45264,0.116947374670968,0.13054524566984801
3115,movie_poster,cognition VQA en,DRIP,336,336,1,59,6076.0,30679.0,11564,25191,0.19805078392385672,0.24119725298717795
3115,movie_poster,cognition VQA en,Fixed,336,336,1,57,2268.0,34095.0,11172,25191,0.06652001759788825,0.09003215434083602
3115,movie_poster,cognition VQA en,PruneSID,336,336,1,57,2548.0,33815.0,11172,25191,0.07535117551382522,0.10114723512365527
3116,publaynet,cognition VQA en,DRIP,336,336,3,59,1195.0,14244.0,11564,3875,0.08389497332210054,0.30838709677419357
3116,publaynet,cognition VQA en,Fixed,336,336,3,57,392.0,14655.0,11172,3875,0.026748549982940975,0.10116129032258064
3116,publaynet,cognition VQA en,PruneSID,336,336,3,57,770.0,14277.0,11172,3875,0.053932899068431746,0.19870967741935483
3117,websrc,cognition VQA en,DRIP,336,336,36,59,3432.0,37073.0,11564,28941,0.09257411053866696,0.11858608893956671
3117,websrc,cognition VQA en,Fixed,336,336,36,57,3108.0,37005.0,11172,28941,0.08398865018240778,0.10739089872499223
3117,websrc,cognition VQA en,PruneSID,336,336,36,57,5624.0,34489.0,11172,28941,0.16306648496622111,0.19432638816903355
3118,DocVQA,cognition VQA en,DRIP,336,336,29,58,1546.0,24317.0,11368,14495,0.06357692149525024,0.10665746809244567
3118,DocVQA,cognition VQA en,Fixed,336,336,29,57,1631.0,24036.0,11172,14495,0.06785654851056748,0.11252155915833045
3118,DocVQA,cognition VQA en,PruneSID,336,336,29,57,2783.0,22884.0,11172,14495,0.12161335430868729,0.1919972404277337
3119,WTQ,cognition VQA en,DRIP,336,336,0,59,,,11564,0,,
3119,WTQ,cognition VQA en,Fixed,336,336,0,57,,,11172,0,,
3119,WTQ,cognition VQA en,PruneSID,336,336,0,57,,,11172,0,,
3120,laion-llavar,cognition VQA en,DRIP,336,336,13,59,6090.0,35368.0,11564,29894,0.17218954987559376,0.20371980999531678
3120,laion-llavar,cognition VQA en,Fixed,336,336,13,57,2620.0,38446.0,11172,29894,0.06814753160276751,0.08764300528534154
3120,laion-llavar,cognition VQA en,PruneSID,336,336,13,57,4659.0,36407.0,11172,29894,0.12796989589914026,0.15585067237572758
3121,RICO,cognition VQA en,DRIP,336,336,14,59,881.0,18894.0,11564,8211,0.04662855933100455,0.10729509194982341
3121,RICO,cognition VQA en,Fixed,336,336,14,57,630.0,18753.0,11172,8211,0.0335946248600224,0.07672634271099744
3121,RICO,cognition VQA en,PruneSID,336,336,14,57,2519.0,16864.0,11172,8211,0.1493714421252372,0.30678358299841674
3122,websrc,cognition VQA en,DRIP,336,336,36,59,3784.0,39322.0,11564,31542,0.09623111744061848,0.11996702808953141
3122,websrc,cognition VQA en,Fixed,336,336,36,57,3350.0,39364.0,11172,31542,0.0851031399248044,0.1062075962209118
3122,websrc,cognition VQA en,PruneSID,336,336,36,57,5767.0,36947.0,11172,31542,0.1560884510244404,0.182835584300298
3123,WTW,cognition VQA en,DRIP,336,336,40,59,1474.0,43074.0,11564,32984,0.03422017922644751,0.04468833373756973
3123,WTW,cognition VQA en,Fixed,336,336,40,57,3379.0,40777.0,11172,32984,0.08286534075581824,0.10244360902255639
3123,WTW,cognition VQA en,PruneSID,336,336,40,57,6126.0,38030.0,11172,32984,0.16108335524585854,0.18572641280620908
3124,DocVQA,cognition VQA en,DRIP,336,336,22,59,3246.0,52055.0,11564,43737,0.06235712227451734,0.07421633856917484
3124,DocVQA,cognition VQA en,Fixed,336,336,22,57,4185.0,50724.0,11172,43737,0.08250532292405961,0.095685575142328
3124,DocVQA,cognition VQA en,PruneSID,336,336,22,57,7273.0,47636.0,11172,43737,0.15267864640188092,0.16628941171090839
3125,Captured Doc,cognition VQA en,DRIP,336,336,4,59,5613.0,39747.0,11564,33796,0.1412182051475583,0.1660847437566576
3125,Captured Doc,cognition VQA en,Fixed,336,336,4,57,3331.0,41637.0,11172,33796,0.08000096068400701,0.09856195999526571
3125,Captured Doc,cognition VQA en,PruneSID,336,336,4,57,2808.0,42160.0,11172,33796,0.0666034155597723,0.0830867558290922
3126,websrc,cognition VQA en,DRIP,336,336,40,59,5040.0,40770.0,11564,34246,0.12362030905077263,0.14717047246393739
3126,websrc,cognition VQA en,Fixed,336,336,40,57,3525.0,41893.0,11172,34246,0.08414293557396224,0.10293172925305145
3126,websrc,cognition VQA en,PruneSID,336,336,40,57,6277.0,39141.0,11172,34246,0.1603689226131167,0.1832914792968522
3127,RVL_CDIP,cognition VQA en,DRIP,336,336,5,59,754.0,13394.0,11564,2584,0.056293862923697174,0.2917956656346749
3127,RVL_CDIP,cognition VQA en,Fixed,336,336,5,57,252.0,13504.0,11172,2584,0.018661137440758292,0.09752321981424149
3127,RVL_CDIP,cognition VQA en,PruneSID,336,336,5,57,1069.0,12687.0,11172,2584,0.08425947820603767,0.4136996904024768
3128,RICO,cognition VQA en,DRIP,336,336,59,59,4409.0,38871.0,11564,31716,0.11342646188675362,0.13901500819775509
3128,RICO,cognition VQA en,Fixed,336,336,59,57,3211.0,39677.0,11172,31716,0.08092849761826751,0.10124227519233195
3128,RICO,cognition VQA en,PruneSID,336,336,59,57,5724.0,37164.0,11172,31716,0.15402001937358734,0.18047673098751418
3129,ocrVQA,cognition VQA en,DRIP,336,336,5,59,4850.0,31986.0,11564,25272,0.1516288376164572,0.19191199746755302
3129,ocrVQA,cognition VQA en,Fixed,336,336,5,57,2548.0,33896.0,11172,25272,0.07517111163559122,0.10082304526748971
3129,ocrVQA,cognition VQA en,PruneSID,336,336,5,57,4021.0,32423.0,11172,25272,0.12401690158221015,0.15910889522000632
3130,RICO,cognition VQA en,DRIP,336,336,1,59,168.0,11914.0,11564,518,0.01410105757931845,0.32432432432432434
3130,RICO,cognition VQA en,Fixed,336,336,1,57,0.0,11690.0,11172,518,0.0,0.0
3130,RICO,cognition VQA en,PruneSID,336,336,1,57,168.0,11522.0,11172,518,0.014580801944106925,0.32432432432432434
3131,textVQA,cognition VQA en,DRIP,336,336,5,58,5708.0,33317.0,11368,27657,0.1713239487348801,0.2063853635607622
3131,textVQA,cognition VQA en,Fixed,336,336,5,57,2744.0,36085.0,11172,27657,0.07604267701260911,0.09921538850923817
3131,textVQA,cognition VQA en,PruneSID,336,336,5,57,3239.0,35590.0,11172,27657,0.09100871031188536,0.11711320822938134
3132,websrc,cognition VQA en,DRIP,336,336,39,59,3100.0,37342.0,11564,28878,0.08301644261153661,0.1073481543043147
3132,websrc,cognition VQA en,Fixed,336,336,39,57,2778.0,37272.0,11172,28878,0.07453316162266581,0.09619779763141492
3132,websrc,cognition VQA en,PruneSID,336,336,39,57,6289.0,33761.0,11172,28878,0.18628002725037765,0.21777823949026942
3133,RICO,cognition VQA en,DRIP,336,336,21,59,2817.0,26021.0,11564,17274,0.10825871411552208,0.16307745745050364
3133,RICO,cognition VQA en,Fixed,336,336,21,57,1911.0,26535.0,11172,17274,0.07201808931599774,0.11062869051754082
3133,RICO,cognition VQA en,PruneSID,336,336,21,57,3451.0,24995.0,11172,17274,0.13806761352270455,0.19978001620933195
3134,PubTabnet,cognition VQA en,DRIP,336,336,23,58,1615.0,40244.0,11368,30491,0.04013020574495577,0.05296644911613263
3134,PubTabnet,cognition VQA en,Fixed,336,336,23,57,3472.0,38191.0,11172,30491,0.09091147128904715,0.1138696664589551
3134,PubTabnet,cognition VQA en,PruneSID,336,336,23,57,5690.0,35973.0,11172,30491,0.15817418619520196,0.18661244301597193
3135,ocrVQA,cognition VQA en,DRIP,336,336,0,58,,,11368,0,,
3135,ocrVQA,cognition VQA en,Fixed,336,336,0,57,,,11172,0,,
3135,ocrVQA,cognition VQA en,PruneSID,336,336,0,57,,,11172,0,,
3136,Captured Doc,cognition VQA en,DRIP,336,336,7,59,1777.0,14774.0,11564,4987,0.12027886828211723,0.35632644876679365
3136,Captured Doc,cognition VQA en,Fixed,336,336,7,57,275.0,15884.0,11172,4987,0.01731301939058172,0.05514337276919992
3136,Captured Doc,cognition VQA en,PruneSID,336,336,7,57,2595.0,13564.0,11172,4987,0.19131524624004717,0.5203529175857229
3137,InfoQA,cognition VQA en,DRIP,336,336,37,59,4682.0,32052.0,11564,25170,0.14607512791713465,0.18601509733810093
3137,InfoQA,cognition VQA en,Fixed,336,336,37,57,2720.0,33622.0,11172,25170,0.08089941109987508,0.10806515693285658
3137,InfoQA,cognition VQA en,PruneSID,336,336,37,57,3945.0,32397.0,11172,25170,0.12177053430873229,0.1567342073897497
3138,RVL_CDIP,cognition VQA en,DRIP,336,336,64,59,4002.0,38177.0,11564,30615,0.1048275139481887,0.1307202351788339
3138,RVL_CDIP,cognition VQA en,Fixed,336,336,64,57,3360.0,38427.0,11172,30615,0.0874385197907721,0.10975012248897599
3138,RVL_CDIP,cognition VQA en,PruneSID,336,336,64,57,6254.0,35533.0,11172,30615,0.17600540342779952,0.2042789482279928
3139,PlotQA,cognition VQA en,DRIP,336,336,2,59,319.0,11872.0,11564,627,0.026869946091644205,0.5087719298245614
3139,PlotQA,cognition VQA en,Fixed,336,336,2,57,112.0,11687.0,11172,627,0.009583297681184221,0.17862838915470494
3139,PlotQA,cognition VQA en,PruneSID,336,336,2,57,456.0,11343.0,11172,627,0.04020100502512563,0.7272727272727273
3140,RVL_CDIP,cognition VQA en,DRIP,336,336,20,59,1473.0,25206.0,11564,15115,0.05843846703165913,0.09745286139596428
3140,RVL_CDIP,cognition VQA en,Fixed,336,336,20,57,1630.0,24657.0,11172,15115,0.06610698787362615,0.10783989414488919
3140,RVL_CDIP,cognition VQA en,PruneSID,336,336,20,57,2933.0,23354.0,11172,15115,0.12558876423738974,0.19404565001653987
3141,textVQA,cognition VQA en,DRIP,336,336,0,59,,,11564,0,,
3141,textVQA,cognition VQA en,Fixed,336,336,0,57,,,11172,0,,
3141,textVQA,cognition VQA en,PruneSID,336,336,0,57,,,11172,0,,
3142,RICO,cognition VQA en,DRIP,336,336,60,59,5679.0,51803.0,11564,45918,0.10962685558751424,0.12367698941591533
3142,RICO,cognition VQA en,Fixed,336,336,60,57,4311.0,52779.0,11172,45918,0.08168021372136645,0.09388475107800863
3142,RICO,cognition VQA en,PruneSID,336,336,60,57,7851.0,49239.0,11172,45918,0.15944677999147017,0.17097870116294264
3143,Captured Doc,cognition VQA en,DRIP,336,336,43,58,3280.0,29941.0,11368,21853,0.10954877926588959,0.150093808630394
3143,Captured Doc,cognition VQA en,Fixed,336,336,43,57,2514.0,30511.0,11172,21853,0.08239651273311265,0.11504141307829589
3143,Captured Doc,cognition VQA en,PruneSID,336,336,43,57,5665.0,27360.0,11172,21853,0.20705409356725146,0.2592321420399945
3144,website_screenshot,cognition VQA en,DRIP,336,336,6,59,1995.0,16779.0,11564,7210,0.11889862327909888,0.2766990291262136
3144,website_screenshot,cognition VQA en,Fixed,336,336,6,57,630.0,17752.0,11172,7210,0.03548895899053628,0.08737864077669903
